word	spam	ham	P(w_i|S)	P(w_i|H)
MySpace	0	1	0.0	0.00020725388601
cash,	0	1	0.0	0.00020725388601
SAME	1	1	0.00133689839572	0.00020725388601
ok,,	0	8	0.0	0.00165803108808
soon.xxx,,	0	1	0.0	0.00020725388601
rummer.,,	0	1	0.0	0.00020725388601
Litres	0	1	0.0	0.00020725388601
6031	2	0	0.00267379679144	0.0
software	0	3	0.0	0.000621761658031
TOME	0	1	0.0	0.00020725388601
07973788240	1	0	0.00133689839572	0.0
journey!	0	2	0.0	0.000414507772021
29/10/0,,	1	0	0.00133689839572	0.0
bathing	0	3	0.0	0.000621761658031
sweet!	0	2	0.0	0.000414507772021
bookedthe	0	1	0.0	0.00020725388601
urself.	0	1	0.0	0.00020725388601
arithmetic	0	1	0.0	0.00020725388601
hand,	0	3	0.0	0.000621761658031
Mah	0	1	0.0	0.00020725388601
Smith	0	1	0.0	0.00020725388601
sweet,	0	2	0.0	0.000414507772021
post,erode	0	1	0.0	0.00020725388601
over?,,	0	4	0.0	0.000829015544041
maaaan	0	1	0.0	0.00020725388601
won't	3	19	0.00401069518717	0.0039378238342
Message:some	0	2	0.0	0.000414507772021
cruise	2	1	0.00267379679144	0.00020725388601
FREE-Nokia	1	0	0.00133689839572	0.0
earth&sofa	0	1	0.0	0.00020725388601
Hottest	1	0	0.00133689839572	0.0
COUNTINLOTS	0	1	0.0	0.00020725388601
WITH	1	13	0.00133689839572	0.00269430051813
Final	3	0	0.00401069518717	0.0
Touch.	0	2	0.0	0.000414507772021
08718738034.,,	1	0	0.00133689839572	0.0
correct.,,	0	1	0.0	0.00020725388601
alright.Okay.,,	0	1	0.0	0.00020725388601
Who's	0	4	0.0	0.000829015544041
pura	0	1	0.0	0.00020725388601
hollalater,,	0	1	0.0	0.00020725388601
ya.,,	0	1	0.0	0.00020725388601
08000776320	2	0	0.00267379679144	0.0
ollu.but	0	1	0.0	0.00020725388601
Multiply	0	1	0.0	0.00020725388601
dealing,,	0	1	0.0	0.00020725388601
ola?,,	0	1	0.0	0.00020725388601
misfits,,	0	1	0.0	0.00020725388601
80082,,	1	0	0.00133689839572	0.0
STOP	38	1	0.0508021390374	0.00020725388601
Sindu	0	1	0.0	0.00020725388601
nokia	4	2	0.00534759358289	0.000414507772021
Brother	0	4	0.0	0.000829015544041
a-?,,	0	1	0.0	0.00020725388601
sweets	0	1	0.0	0.00020725388601
Yet,	0	1	0.0	0.00020725388601
rawring	0	1	0.0	0.00020725388601
021	2	0	0.00267379679144	0.0
10am-7pm,,	1	0	0.00133689839572	0.0
hands	0	1	0.0	0.00020725388601
front	0	2	0.0	0.000414507772021
sometme	0	1	0.0	0.00020725388601
revealed.	5	0	0.00668449197861	0.0
å£800,,	1	0	0.00133689839572	0.0
comp.ofstuff	0	1	0.0	0.00020725388601
FIRST	1	1	0.00133689839572	0.00020725388601
screamed	0	1	0.0	0.00020725388601
masters	0	1	0.0	0.00020725388601
Hi..i	0	1	0.0	0.00020725388601
university	0	2	0.0	0.000414507772021
Rofl	0	1	0.0	0.00020725388601
slide	0	1	0.0	0.00020725388601
doesnt	0	8	0.0	0.00165803108808
mode	0	7	0.0	0.00145077720207
shite.	0	1	0.0	0.00020725388601
crossing	0	1	0.0	0.00020725388601
raised	0	1	0.0	0.00020725388601
Wat's	0	5	0.0	0.00103626943005
shaking	0	1	0.0	0.00020725388601
|	0	5	0.0	0.00103626943005
www.ringtoneking.co.uk!	1	0	0.00133689839572	0.0
sure,,	0	1	0.0	0.00020725388601
manageable,,	0	1	0.0	0.00020725388601
lido	0	1	0.0	0.00020725388601
S3XY	1	0	0.00133689839572	0.0
\1.U	0	1	0.0	0.00020725388601
intentions,,	0	1	0.0	0.00020725388601
special	4	26	0.00534759358289	0.00538860103627
RingtoneåÁ,,	1	0	0.00133689839572	0.0
secretly	2	0	0.00267379679144	0.0
that...	0	1	0.0	0.00020725388601
reboot	0	2	0.0	0.000414507772021
stayin	0	2	0.0	0.000414507772021
Sagamu	0	1	0.0	0.00020725388601
time.	2	15	0.00267379679144	0.00310880829016
Concentrate	0	1	0.0	0.00020725388601
CER	0	1	0.0	0.00020725388601
clearing	0	2	0.0	0.000414507772021
K.:)you	0	1	0.0	0.00020725388601
annoncement.	1	0	0.00133689839572	0.0
09099725823	1	0	0.00133689839572	0.0
ill?	0	1	0.0	0.00020725388601
cricketer	0	2	0.0	0.000414507772021
Mountains	0	1	0.0	0.00020725388601
Honestly	0	1	0.0	0.00020725388601
Discussed	0	1	0.0	0.00020725388601
disk...you	0	1	0.0	0.00020725388601
Other..	0	1	0.0	0.00020725388601
wined	0	1	0.0	0.00020725388601
attending	0	1	0.0	0.00020725388601
completely	1	7	0.00133689839572	0.00145077720207
AGAINST	0	1	0.0	0.00020725388601
*phews*	0	1	0.0	0.00020725388601
Hell	0	1	0.0	0.00020725388601
turkeys.,,	0	1	0.0	0.00020725388601
20,000	2	0	0.00267379679144	0.0
.,,	0	19	0.0	0.0039378238342
Chat.	1	0	0.00133689839572	0.0
Sweetheart,	0	1	0.0	0.00020725388601
together.,,	0	1	0.0	0.00020725388601
home!	0	1	0.0	0.00020725388601
seeking	0	1	0.0	0.00020725388601
6.45pm.	0	1	0.0	0.00020725388601
mac	0	1	0.0	0.00020725388601
times	0	19	0.0	0.0039378238342
keen	0	1	0.0	0.00020725388601
about?,,	0	2	0.0	0.000414507772021
k:)but	0	1	0.0	0.00020725388601
DontCha	1	0	0.00133689839572	0.0
dinner...,,	0	1	0.0	0.00020725388601
Gumby's	0	1	0.0	0.00020725388601
shrek	0	1	0.0	0.00020725388601
settings.	3	0	0.00401069518717	0.0
groovying,,	0	1	0.0	0.00020725388601
rs.	0	1	0.0	0.00020725388601
imagination..My	0	1	0.0	0.00020725388601
hard.,,	0	1	0.0	0.00020725388601
day..,,	0	2	0.0	0.000414507772021
step	0	4	0.0	0.000829015544041
2-u	0	2	0.0	0.000414507772021
THANX4	0	1	0.0	0.00020725388601
powerful	0	1	0.0	0.00020725388601
6-Ramaduth	0	1	0.0	0.00020725388601
HORO	2	0	0.00267379679144	0.0
tonite.things	0	1	0.0	0.00020725388601
å£100	22	0	0.0294117647059	0.0
mental:),,	0	1	0.0	0.00020725388601
Ron	0	1	0.0	0.00020725388601
bitch	0	2	0.0	0.000414507772021
CHAT	14	1	0.0187165775401	0.00020725388601
mah	0	4	0.0	0.000829015544041
MUM	0	1	0.0	0.00020725388601
naked.,,	0	1	0.0	0.00020725388601
there...,,	0	2	0.0	0.000414507772021
QUITE	0	1	0.0	0.00020725388601
quality	2	3	0.00267379679144	0.000621761658031
Careful!,,	2	0	0.00267379679144	0.0
you're	1	40	0.00133689839572	0.00829015544041
Hubby	1	0	0.00133689839572	0.0
be.	0	1	0.0	0.00020725388601
MESSAGE**Thanks	1	0	0.00133689839572	0.0
away!!	1	0	0.00133689839572	0.0
privacy	0	1	0.0	0.00020725388601
data	0	1	0.0	0.00020725388601
WORK	0	7	0.0	0.00145077720207
pizza,,	0	1	0.0	0.00020725388601
attach	0	1	0.0	0.00020725388601
IBHltd	3	0	0.00401069518717	0.0
yourinclusive	1	0	0.00133689839572	0.0
be?	2	0	0.00267379679144	0.0
Saturday!	2	0	0.00267379679144	0.0
Saturday.	2	0	0.00267379679144	0.0
Shant	0	1	0.0	0.00020725388601
Saturday,	2	0	0.00267379679144	0.0
portal.	0	1	0.0	0.00020725388601
final	11	2	0.0147058823529	0.000414507772021
outside.,,	0	1	0.0	0.00020725388601
prone	0	1	0.0	0.00020725388601
008704050406	2	0	0.00267379679144	0.0
dictionary.	0	1	0.0	0.00020725388601
craziest	0	2	0.0	0.000414507772021
lighters	0	1	0.0	0.00020725388601
punish	0	1	0.0	0.00020725388601
150p/rcvd	1	0	0.00133689839572	0.0
apologise	0	1	0.0	0.00020725388601
DUE	1	0	0.00133689839572	0.0
corrct	0	1	0.0	0.00020725388601
rcd	1	0	0.00133689839572	0.0
jb	0	1	0.0	0.00020725388601
R	10	30	0.0133689839572	0.00621761658031
Wife.how	0	3	0.0	0.000621761658031
that'll	0	1	0.0	0.00020725388601
INTELLIGENT	0	1	0.0	0.00020725388601
150ppm	13	0	0.0173796791444	0.0
SI	0	1	0.0	0.00020725388601
Dormitory	0	1	0.0	0.00020725388601
FANTASTIC	4	0	0.00534759358289	0.0
ultimatum	0	2	0.0	0.000414507772021
ben	0	2	0.0	0.000414507772021
bec	0	1	0.0	0.00020725388601
macleran	0	1	0.0	0.00020725388601
beg	1	1	0.00133689839572	0.00020725388601
bed	0	13	0.0	0.00269430051813
mca.	0	1	0.0	0.00020725388601
.....	1	5	0.00133689839572	0.00103626943005
can...	0	5	0.0	0.00103626943005
supreme.	0	1	0.0	0.00020725388601
left.,,	0	1	0.0	0.00020725388601
bare	0	1	0.0	0.00020725388601
anymore...	0	1	0.0	0.00020725388601
relation!	0	2	0.0	0.000414507772021
bet	0	4	0.0	0.000829015544041
mel,,	0	1	0.0	0.00020725388601
library,,	0	3	0.0	0.000621761658031
Information	1	0	0.00133689839572	0.0
Tuesday	0	3	0.0	0.000621761658031
thatåÕs	0	1	0.0	0.00020725388601
150pm	1	0	0.00133689839572	0.0
AfterNoon.	0	3	0.0	0.000621761658031
forgt	0	1	0.0	0.00020725388601
Other	1	1	0.00133689839572	0.00020725388601
need	6	136	0.00802139037433	0.0281865284974
st	0	7	0.0	0.00145077720207
lecture,	0	1	0.0	0.00020725388601
out..	0	1	0.0	0.00020725388601
Exactly.	0	1	0.0	0.00020725388601
Awesome,	0	8	0.0	0.00165803108808
surfing,,	0	3	0.0	0.000621761658031
07xxxxxxxxx	2	0	0.00267379679144	0.0
KNOW?NEWAY,	0	1	0.0	0.00020725388601
BOATIN	0	1	0.0	0.00020725388601
ones..	0	1	0.0	0.00020725388601
CUP	2	0	0.00267379679144	0.0
able	0	26	0.0	0.00538860103627
tears.,,	0	1	0.0	0.00020725388601
88877>FREE	1	0	0.00133689839572	0.0
relatives	0	2	0.0	0.000414507772021
me...,,	0	8	0.0	0.00165803108808
Merry	0	8	0.0	0.00165803108808
bus	0	19	0.0	0.0039378238342
truck	0	2	0.0	0.000414507772021
å£1450	3	0	0.00401069518717	0.0
lecturer	0	1	0.0	0.00020725388601
company,,	0	1	0.0	0.00020725388601
prin,,	0	1	0.0	0.00020725388601
guys,,	0	1	0.0	0.00020725388601
FM...you	1	0	0.00133689839572	0.0
150p.	1	0	0.00133689839572	0.0
LAPTOP	0	1	0.0	0.00020725388601
TOMORW.	0	1	0.0	0.00020725388601
thts	0	2	0.0	0.000414507772021
hiphop	0	1	0.0	0.00020725388601
connected	1	0	0.00133689839572	0.0
tall	0	1	0.0	0.00020725388601
Messaging	2	0	0.00267379679144	0.0
expired	1	0	0.00133689839572	0.0
exams,,	0	1	0.0	0.00020725388601
delivery	11	0	0.0147058823529	0.0
stereo	0	1	0.0	0.00020725388601
Credit!	1	0	0.00133689839572	0.0
url	0	1	0.0	0.00020725388601
‰ÛÏ,,	1	0	0.00133689839572	0.0
snickering	0	1	0.0	0.00020725388601
upset	0	1	0.0	0.00020725388601
rajas	0	1	0.0	0.00020725388601
inde	0	1	0.0	0.00020725388601
Wow.	0	1	0.0	0.00020725388601
do.Interested?	1	0	0.00133689839572	0.0
pictures	0	4	0.0	0.000829015544041
crore	0	1	0.0	0.00020725388601
2mrw	0	2	0.0	0.000414507772021
wow	1	1	0.00133689839572	0.00020725388601
watchng	0	1	0.0	0.00020725388601
Iam	0	5	0.0	0.00103626943005
excuses),,	0	1	0.0	0.00020725388601
emerging	0	1	0.0	0.00020725388601
tape	0	3	0.0	0.000621761658031
name..,,	0	1	0.0	0.00020725388601
SIR.	0	1	0.0	0.00020725388601
anyway	0	9	0.0	0.00186528497409
Ringtone	4	0	0.00534759358289	0.0
secs?	2	0	0.00267379679144	0.0
LIKELY	0	1	0.0	0.00020725388601
parked	0	2	0.0	0.000414507772021
\find	0	1	0.0	0.00020725388601
gotto	1	0	0.00133689839572	0.0
abdomen	0	1	0.0	0.00020725388601
arrived,	0	1	0.0	0.00020725388601
slow.	0	3	0.0	0.000621761658031
MUST	3	0	0.00401069518717	0.0
LETS	0	1	0.0	0.00020725388601
hands..	0	1	0.0	0.00020725388601
envy	0	1	0.0	0.00020725388601
thinkin,,	0	1	0.0	0.00020725388601
JUS	0	2	0.0	0.000414507772021
(	0	2	0.0	0.000414507772021
winner	9	0	0.0120320855615	0.0
credited	1	3	0.00133689839572	0.000621761658031
brighten	0	1	0.0	0.00020725388601
Bergkamp	1	0	0.00133689839572	0.0
chennai:)because	0	1	0.0	0.00020725388601
Part	0	2	0.0	0.000414507772021
Def	0	1	0.0	0.00020725388601
u..,,	0	3	0.0	0.000621761658031
years,	1	0	0.00133689839572	0.0
infernal	0	4	0.0	0.000829015544041
achieve	0	1	0.0	0.00020725388601
&lt;TIME&gt;	0	7	0.0	0.00145077720207
mad.then	0	1	0.0	0.00020725388601
love...	0	1	0.0	0.00020725388601
Ive	0	1	0.0	0.00020725388601
service,,	3	0	0.00401069518717	0.0
09061743386,,	1	0	0.00133689839572	0.0
chill,,	0	1	0.0	0.00020725388601
Nothin	0	1	0.0	0.00020725388601
mgs	1	0	0.00133689839572	0.0
121	3	0	0.00401069518717	0.0
it..mail	0	1	0.0	0.00020725388601
Newport	0	1	0.0	0.00020725388601
years!	0	1	0.0	0.00020725388601
buyer	0	1	0.0	0.00020725388601
Islands	2	0	0.00267379679144	0.0
AFEW	0	1	0.0	0.00020725388601
borin	1	1	0.00133689839572	0.00020725388601
09096102316	1	0	0.00133689839572	0.0
Italian	0	3	0.0	0.000621761658031
XXUK	1	0	0.00133689839572	0.0
chikku..simple	0	1	0.0	0.00020725388601
seconds,,	0	1	0.0	0.00020725388601
had.	2	0	0.00267379679144	0.0
shy	0	1	0.0	0.00020725388601
dhina	0	2	0.0	0.000414507772021
partner?	1	0	0.00133689839572	0.0
fuck's	0	1	0.0	0.00020725388601
09061743806	2	0	0.00267379679144	0.0
shd	0	7	0.0	0.00145077720207
she	0	85	0.0	0.0176165803109
0207-083-6089,,	1	0	0.00133689839572	0.0
SPOOK	3	0	0.00401069518717	0.0
conected.	0	1	0.0	0.00020725388601
sure.,,	0	1	0.0	0.00020725388601
2geva,	0	1	0.0	0.00020725388601
shelves,,	0	1	0.0	0.00020725388601
official	5	1	0.00668449197861	0.00020725388601
prayers	0	1	0.0	0.00020725388601
noline	5	0	0.00668449197861	0.0
A21.	1	0	0.00133689839572	0.0
Send	20	16	0.0267379679144	0.00331606217617
Madam,regret	0	1	0.0	0.00020725388601
computer	5	5	0.00668449197861	0.00103626943005
changes	0	3	0.0	0.000621761658031
desperate	0	2	0.0	0.000414507772021
fired?,,	0	1	0.0	0.00020725388601
frndship	0	2	0.0	0.000414507772021
5mls	0	1	0.0	0.00020725388601
messages.	1	3	0.00133689839572	0.000621761658031
wap.	3	0	0.00401069518717	0.0
REALLY	0	4	0.0	0.000829015544041
Good	8	65	0.0106951871658	0.0134715025907
luv	0	18	0.0	0.00373056994819
joys	0	1	0.0	0.00020725388601
story:-	0	2	0.0	0.000414507772021
mind,	0	2	0.0	0.000414507772021
mind.	2	6	0.00267379679144	0.00124352331606
Gravity..	0	4	0.0	0.000829015544041
nuclear	0	1	0.0	0.00020725388601
neither	0	1	0.0	0.00020725388601
konw	0	2	0.0	0.000414507772021
Wipe	0	1	0.0	0.00020725388601
cornwall.	0	1	0.0	0.00020725388601
person!,,	0	1	0.0	0.00020725388601
spares	0	1	0.0	0.00020725388601
Exorcism	0	1	0.0	0.00020725388601
Ok,,	0	4	0.0	0.000829015544041
asked:	0	1	0.0	0.00020725388601
merry	0	1	0.0	0.00020725388601
me),,	0	1	0.0	0.00020725388601
caring,	0	1	0.0	0.00020725388601
maga	0	1	0.0	0.00020725388601
ar?	0	1	0.0	0.00020725388601
problem	0	14	0.0	0.00290155440415
SonyEricsson	5	0	0.00668449197861	0.0
Belovd	0	3	0.0	0.000621761658031
gautham?,,	0	1	0.0	0.00020725388601
TOWN.DONTMATTER	0	1	0.0	0.00020725388601
shitstorm	0	1	0.0	0.00020725388601
studyn	0	1	0.0	0.00020725388601
limits	0	1	0.0	0.00020725388601
89555.	1	0	0.00133689839572	0.0
iPod	6	0	0.00802139037433	0.0
BEEN	0	4	0.0	0.000829015544041
adventuring,,	0	1	0.0	0.00020725388601
Burger	2	0	0.00267379679144	0.0
admit	0	1	0.0	0.00020725388601
Woods	1	0	0.00133689839572	0.0
mrng...,	0	1	0.0	0.00020725388601
luck.,,	1	0	0.00133689839572	0.0
see..	0	1	0.0	0.00020725388601
resolved,	0	1	0.0	0.00020725388601
benefits.	1	0	0.00133689839572	0.0
hurts.	0	1	0.0	0.00020725388601
TCs,	2	0	0.00267379679144	0.0
Guild.	0	1	0.0	0.00020725388601
studying.	0	2	0.0	0.000414507772021
Log	1	2	0.00133689839572	0.000414507772021
tuesday	0	1	0.0	0.00020725388601
Xx\,	0	1	0.0	0.00020725388601
Lol	0	42	0.0	0.00870466321244
sense?	0	1	0.0	0.00020725388601
night..swt	0	1	0.0	0.00020725388601
messages..im	1	0	0.00133689839572	0.0
3030.	7	0	0.00935828877005	0.0
Music	3	0	0.00401069518717	0.0
months.	0	1	0.0	0.00020725388601
maximize	7	0	0.00935828877005	0.0
6ZF	1	0	0.00133689839572	0.0
3GBP	4	0	0.00534759358289	0.0
xxxx\,	0	2	0.0	0.000414507772021
orig	2	0	0.00267379679144	0.0
quit	0	2	0.0	0.000414507772021
title.so	0	1	0.0	0.00020725388601
on,,	1	3	0.00133689839572	0.000621761658031
own.	0	2	0.0	0.000414507772021
Afternoon	0	1	0.0	0.00020725388601
quiz	2	0	0.00267379679144	0.0
yam	0	1	0.0	0.00020725388601
Tunji,	0	1	0.0	0.00020725388601
yan	0	5	0.0	0.00103626943005
railway,,	0	2	0.0	0.000414507772021
treat	0	10	0.0	0.0020725388601
day..	0	1	0.0	0.00020725388601
th,,	0	2	0.0	0.000414507772021
6pm.	0	1	0.0	0.00020725388601
handset	1	0	0.00133689839572	0.0
dead.	0	1	0.0	0.00020725388601
shoulders	0	1	0.0	0.00020725388601
contribute	0	1	0.0	0.00020725388601
sexy!!	1	0	0.00133689839572	0.0
both	0	14	0.0	0.00290155440415
lock	0	2	0.0	0.000414507772021
clearer..,,	0	1	0.0	0.00020725388601
18p/txt,,	2	0	0.00267379679144	0.0
wat..,,	0	1	0.0	0.00020725388601
birthday.,,	0	4	0.0	0.000829015544041
slowing	0	1	0.0	0.00020725388601
World	1	2	0.00133689839572	0.000414507772021
kicks	0	2	0.0	0.000414507772021
smoking	0	3	0.0	0.000621761658031
4txt/Ì¼1.20	1	0	0.00133689839572	0.0
WRK!\,,	0	1	0.0	0.00020725388601
ENTER.	1	0	0.00133689839572	0.0
That's	0	25	0.0	0.00518134715026
And	0	98	0.0	0.020310880829
pix	0	2	0.0	0.000414507772021
jogging,	0	1	0.0	0.00020725388601
info:www.100percent-real.com,,	3	0	0.00401069518717	0.0
Ffffffffff.	0	1	0.0	0.00020725388601
readers!,,	2	0	0.00267379679144	0.0
sat.,,	0	1	0.0	0.00020725388601
whatever.,,	0	1	0.0	0.00020725388601
ya,	0	6	0.0	0.00124352331606
Linerental	2	0	0.00267379679144	0.0
ya.	0	1	0.0	0.00020725388601
will,	0	1	0.0	0.00020725388601
http://careers.	2	0	0.00267379679144	0.0
owns	0	2	0.0	0.000414507772021
shop..,,	0	1	0.0	0.00020725388601
Rally	2	0	0.00267379679144	0.0
months?	1	1	0.00133689839572	0.00020725388601
Any	1	17	0.00133689839572	0.00352331606218
answer.,,	0	2	0.0	0.000414507772021
notxt.co.uk,,	2	0	0.00267379679144	0.0
Pity,	0	1	0.0	0.00020725388601
bad!,,	0	1	0.0	0.00020725388601
Yes:)here	0	2	0.0	0.000414507772021
confirmed...	0	1	0.0	0.00020725388601
1-u	0	2	0.0	0.000414507772021
wkg	0	2	0.0	0.000414507772021
2stop	1	0	0.00133689839572	0.0
Traditions....	0	1	0.0	0.00020725388601
year?	0	1	0.0	0.00020725388601
08718727870,,	1	0	0.00133689839572	0.0
hearted	0	1	0.0	0.00020725388601
bucks	0	2	0.0	0.000414507772021
You	77	186	0.102941176471	0.0385492227979
can?,,	0	2	0.0	0.000414507772021
lambu	0	1	0.0	0.00020725388601
Buzz!	0	1	0.0	0.00020725388601
early?,,	0	1	0.0	0.00020725388601
fast?'	0	2	0.0	0.000414507772021
sensitive	0	2	0.0	0.000414507772021
09066358152	2	0	0.00267379679144	0.0
payasam	0	1	0.0	0.00020725388601
INDIA	1	1	0.00133689839572	0.00020725388601
takin	0	3	0.0	0.000621761658031
PPL	0	1	0.0	0.00020725388601
change,	0	1	0.0	0.00020725388601
strange	0	1	0.0	0.00020725388601
2PX	1	0	0.00133689839572	0.0
vary,,	3	0	0.00401069518717	0.0
murali,,	0	1	0.0	0.00020725388601
party	0	10	0.0	0.0020725388601
P.S	0	1	0.0	0.00020725388601
Yo,	0	7	0.0	0.00145077720207
wk,	0	1	0.0	0.00020725388601
wk.	3	0	0.00401069518717	0.0
wk!	1	0	0.00133689839572	0.0
Yunny	0	1	0.0	0.00020725388601
forgotten	0	2	0.0	0.000414507772021
since.	0	1	0.0	0.00020725388601
Yo!	0	1	0.0	0.00020725388601
landline,,	1	0	0.00133689839572	0.0
Audrie	0	1	0.0	0.00020725388601
movie.,,	0	1	0.0	0.00020725388601
sooner	0	1	0.0	0.00020725388601
wknd	0	1	0.0	0.00020725388601
hi.,,	0	1	0.0	0.00020725388601
frequently	0	1	0.0	0.00020725388601
spree	6	0	0.00802139037433	0.0
life?\	0	1	0.0	0.00020725388601
single	0	4	0.0	0.000829015544041
armand's	0	1	0.0	0.00020725388601
part!	2	0	0.00267379679144	0.0
/-	0	1	0.0	0.00020725388601
quit.,,	0	1	0.0	0.00020725388601
i	6	741	0.00802139037433	0.153575129534
pockets:),,	0	1	0.0	0.00020725388601
well	1	33	0.00133689839572	0.00683937823834
srsly	0	1	0.0	0.00020725388601
welp	0	1	0.0	0.00020725388601
Fantasy	2	0	0.00267379679144	0.0
accumulation.,,	0	1	0.0	0.00020725388601
150p/MSGRCVD	1	0	0.00133689839572	0.0
Have	5	78	0.00668449197861	0.0161658031088
dressed	0	2	0.0	0.000414507772021
/7	0	1	0.0	0.00020725388601
her.will	0	1	0.0	0.00020725388601
BE	2	2	0.00267379679144	0.000414507772021
house.	0	1	0.0	0.00020725388601
Calls1.50ppm	1	0	0.00133689839572	0.0
do,,	0	3	0.0	0.000621761658031
Ultimately	0	1	0.0	0.00020725388601
want?,,	0	1	0.0	0.00020725388601
dose	0	1	0.0	0.00020725388601
BT	4	0	0.00534759358289	0.0
sources	0	1	0.0	0.00020725388601
Sunday	0	1	0.0	0.00020725388601
\suppliers\,	1	0	0.00133689839572	0.0
nap,,	0	1	0.0	0.00020725388601
virtual	0	1	0.0	0.00020725388601
ondu	0	1	0.0	0.00020725388601
headin	0	1	0.0	0.00020725388601
GOD,I	0	4	0.0	0.000829015544041
BY	1	0	0.00133689839572	0.0
eh?,,	0	1	0.0	0.00020725388601
Be	0	9	0.0	0.00186528497409
xxxxxxx\,,	0	1	0.0	0.00020725388601
woman	1	2	0.00133689839572	0.000414507772021
CAUSE	0	1	0.0	0.00020725388601
Wah	0	1	0.0	0.00020725388601
nightnight,,	0	1	0.0	0.00020725388601
date.,,	0	1	0.0	0.00020725388601
bullshit	0	1	0.0	0.00020725388601
Bt	0	8	0.0	0.00165803108808
skype.,,	0	1	0.0	0.00020725388601
MonthlySubscription@50p/msg	1	0	0.00133689839572	0.0
Em,	0	1	0.0	0.00020725388601
over,,	0	2	0.0	0.000414507772021
69888!	1	0	0.00133689839572	0.0
Sleep.	0	1	0.0	0.00020725388601
Bx	1	0	0.00133689839572	0.0
By	1	10	0.00133689839572	0.0020725388601
kick	2	5	0.00267379679144	0.00103626943005
before?,,	0	2	0.0	0.000414507772021
PX3748,,	0	1	0.0	0.00020725388601
live,	0	1	0.0	0.00020725388601
Dload	5	0	0.00668449197861	0.0
EXORCIST,	2	0	0.00267379679144	0.0
surprise!,,	0	1	0.0	0.00020725388601
DAS	0	1	0.0	0.00020725388601
08719839835.	1	0	0.00133689839572	0.0
RITE.	0	1	0.0	0.00020725388601
burden	0	1	0.0	0.00020725388601
much/impede	0	1	0.0	0.00020725388601
waheed	0	2	0.0	0.000414507772021
immediately	5	2	0.00668449197861	0.000414507772021
prominent	0	1	0.0	0.00020725388601
loss	0	4	0.0	0.000829015544041
office..still	0	1	0.0	0.00020725388601
England	4	0	0.00534759358289	0.0
ESPECIALLY	0	1	0.0	0.00020725388601
lost	0	8	0.0	0.00165803108808
MECAUSE	0	1	0.0	0.00020725388601
B.	2	0	0.00267379679144	0.0
out?,,	0	2	0.0	0.000414507772021
LATE	0	2	0.0	0.000414507772021
Took	0	1	0.0	0.00020725388601
Whenevr..	0	1	0.0	0.00020725388601
payments	0	1	0.0	0.00020725388601
lose	1	17	0.00133689839572	0.00352331606218
CHILLIN	0	1	0.0	0.00020725388601
page	1	4	0.00133689839572	0.000829015544041
happiness..,,	0	1	0.0	0.00020725388601
breadstick.	0	1	0.0	0.00020725388601
knee's*	0	1	0.0	0.00020725388601
cum...,,	0	1	0.0	0.00020725388601
U4	3	0	0.00401069518717	0.0
linux	0	1	0.0	0.00020725388601
Raviyog	0	1	0.0	0.00020725388601
library	0	4	0.0	0.000829015544041
Polys.	1	0	0.00133689839572	0.0
motive	0	1	0.0	0.00020725388601
U,	2	3	0.00267379679144	0.000621761658031
U.	11	6	0.0147058823529	0.00124352331606
shes	0	1	0.0	0.00020725388601
home	1	98	0.00133689839572	0.020310880829
b'day.	0	5	0.0	0.00103626943005
U!	2	3	0.00267379679144	0.000621761658031
it..just	0	1	0.0	0.00020725388601
talk.	0	2	0.0	0.000414507772021
before,	0	1	0.0	0.00020725388601
before.	0	5	0.0	0.00103626943005
charts,,	1	0	0.00133689839572	0.0
madam.	0	1	0.0	0.00020725388601
monday	0	2	0.0	0.000414507772021
broad	0	2	0.0	0.000414507772021
å£150	9	0	0.0120320855615	0.0
However	0	1	0.0	0.00020725388601
rewarding	0	2	0.0	0.000414507772021
clean,	0	1	0.0	0.00020725388601
mrng:-),,	0	1	0.0	0.00020725388601
Abeg,	0	1	0.0	0.00020725388601
\AH	0	1	0.0	0.00020725388601
Hardcore	1	0	0.00133689839572	0.0
footprints	0	2	0.0	0.000414507772021
?	6	138	0.00802139037433	0.0286010362694
class?,,	0	2	0.0	0.000414507772021
å£33:50	2	0	0.00267379679144	0.0
Sux,,	0	1	0.0	0.00020725388601
!,,	2	6	0.00267379679144	0.00124352331606
4U	0	1	0.0	0.00020725388601
82242,,	1	0	0.00133689839572	0.0
0906346330.	1	0	0.00133689839572	0.0
reaching	0	7	0.0	0.00145077720207
boytoy,,	0	1	0.0	0.00020725388601
there.	0	16	0.0	0.00331606217617
Us	2	0	0.00267379679144	0.0
Ur	15	43	0.0200534759358	0.00891191709845
fightng	0	3	0.0	0.000621761658031
FRNDS\	0	2	0.0	0.000414507772021
bundle	1	0	0.00133689839572	0.0
problem-free	0	1	0.0	0.00020725388601
days...	0	1	0.0	0.00020725388601
08717898035.	3	0	0.00401069518717	0.0
da..please:),,	0	1	0.0	0.00020725388601
09071517866	1	0	0.00133689839572	0.0
U\	0	3	0.0	0.000621761658031
87066,,	1	0	0.00133689839572	0.0
freedom	0	2	0.0	0.000414507772021
1Winawk!	1	0	0.00133689839572	0.0
Ages	1	0	0.00133689839572	0.0
UP	0	18	0.0	0.00373056994819
US	1	1	0.00133689839572	0.00020725388601
UR	22	8	0.0294117647059	0.00165803108808
GAILxx,,	0	1	0.0	0.00020725388601
